种类,TF-IDF,关键词
其他,0.4114300907965017,地坛公园
科技,0.559304666182197,易车
汽车,0.36058972375536197,巴西
科技,0.4623832530598245,ip
体育,0.4476782899124038,恒大
其他,0.6837529590924977,欧米茄
科技,0.6690166505023205,智客
房产,0.6073129426433431,南城
其他,0.42120672312007795,同志
财经,0.4147958991697381,高铁
科技,0.4409533490970171,张瑞敏
财经,0.3865310318600713,韩宝明
房产,0.48274998122091006,楼价
体育,0.6901137542058341,科比
其他,0.40122476540785074,开出
体育,0.5615546223846752,韦伯
娱乐,0.4702862085896016,捐款
房产,0.5619278270075582,公共
房产,0.6156571094871262,工业园
其他,0.45247312298758213,范英兰
体育,0.5764531645167655,赵继伟
娱乐,0.37299946604912104,电影
房产,0.40181505487205704,平方米
财经,0.5542641600756635,tcl
房产,0.34805845006938135,花都
体育,0.28698908836845144,辽宁队
娱乐,0.34608953947930005,水浒
财经,0.3799464539299873,video
汽车,0.5483359400988741,闯红灯
房产,0.4561097166207934,孙杨
房产,0.2861888993039959,大元帅
其他,0.7653087000948475,孔雀鱼
财经,0.2135256051045114,升幅
科技,0.35364693947132,助理
娱乐,0.387541763937501,选手
科技,0.7010777686633185,陈生
汽车,0.5184854865100263,车神
其他,0.565560557300622,万众
汽车,0.5029745613207269,faraday
科技,0.5709182706963494,火星
其他,0.43138911033189486,广岛
体育,0.4043316813247206,天一
娱乐,0.394431847683257,成家立业
房产,0.40339878554355574,房企
汽车,0.6382303147634485,澳门
科技,0.5046165599586583,同程
其他,0.351930152491498,活动
体育,0.5800243326265662,辽篮
娱乐,0.6850449601518285,宋丹丹
房产,0.28248363916087593,党支部
娱乐,0.477888862713279,王伟光
科技,0.5891223041089768,郑新林
汽车,0.30562923468675063,款福睿斯
财经,0.5644773095672619,htc
科技,0.3894662914147775,诈骗
汽车,0.47414746068858354,s350
财经,0.6214413287248122,骚乱
其他,0.4809836631801714,昭通
房产,0.6116555438627147,城市
其他,0.5804433794403125,今日
体育,0.5502062776907876,快棋
财经,0.3442935096947998,现指
科技,0.8496779210454702,groupon
其他,0.7644817329188283,p2p
体育,0.4802248510046392,勇士
娱乐,0.743192176788287,林青霞
财经,0.29222649402443573,埃塞俄比亚
财经,0.439596056287489,豆芽
房产,0.28127927614691395,身亡
体育,0.4955552815338693,恒大
财经,0.5037606110923125,票价
房产,0.5012208107169465,房地产
体育,0.7677849203659594,拉塞尔
其他,0.3341739623413738,火灾
体育,0.6878155705743962,恒大
娱乐,0.365879129181401,婚礼
财经,0.7734916239871288,杂技
科技,0.7396069447758431,卫星
财经,0.3392641312900467,商务厅
科技,0.3764353715813468,德意志银行
其他,0.5253980653688134,秦国
房产,0.46575335553299024,城市
房产,0.3242414445197435,申购
汽车,0.5444602189511569,雷凌
财经,0.2678319039390354,股市
科技,0.6021288916774091,海航
娱乐,0.6408489779244047,房祖名
汽车,0.42561243535983834,一尾
科技,0.4929925497074975,pro
其他,0.36380627210197547,燃气
体育,0.42433420653639276,付玉培
娱乐,0.4846208228003179,演员
娱乐,0.5658351700730587,俊秀
其他,0.5053601108106133,欧米茄
汽车,0.38311745471170433,燃料电池
娱乐,0.2747136729123302,巴菲特
其他,0.2508980793172612,['李立祥']
汽车,0.4675184307517023,贩子
汽车,0.4968556270827161,途安
科技,0.3110558860902894,icloud
其他,0.3960192334244438,21464
体育,0.7612602478977696,伊瓜
娱乐,0.3059999646710883,男生
体育,0.3781283439731466,冰球
娱乐,0.42516897477962123,小考
科技,0.6706455976952077,流量
汽车,0.594792901054823,a8l
房产,0.26530395417973945,成交
汽车,0.5206167995969003,熄火
财经,0.4131412921731732,央行
娱乐,0.39915299942760646,小安
体育,0.4353067841330248,广厦
房产,0.5487494328733886,申报
财经,0.6949678166395825,社保
财经,0.7332388677171098,孟先生
房产,0.8236647575066198,办证
娱乐,0.3917101770708664,歌姬
其他,0.5400340691784147,海洋馆
财经,0.66758092947592,记账
房产,0.28196081495279907,平方米
娱乐,0.7479746723407802,苏永康
其他,0.3910282899092979,卖场
体育,0.32380873891108747,库里
房产,0.5714535275693836,房产税
财经,0.7112385303964235,灯泡
体育,0.23916395721724032,马尔辛
娱乐,0.3622996511493778,爵士音乐
汽车,0.3649092899357567,中性
财经,0.4980595635608663,黄石
汽车,0.5910205545109619,大众
其他,0.733331044517299,协商
汽车,0.44827641247448424,加装
体育,0.7754375963174376,科比
科技,0.45426882578040323,私厨
科技,0.594929745267444,盛大
其他,0.7540040478067012,独董
娱乐,0.4374375424497818,刘老根
房产,0.5660396033437148,公园
娱乐,0.4025393971557563,空姐
其他,0.47145827251036365,南水北调
科技,0.5488871422103966,张勇
汽车,0.5200264595100859,synaptics
房产,0.43495435132086785,商铺
娱乐,0.4772896319259405,谍战
其他,0.5395296001231668,特朗普
科技,0.3773794887244186,操纵
汽车,0.3950185825425612,一汽
科技,0.46777136195032315,惠普
其他,0.5009342813403532,佳缘
娱乐,0.664227270725076,仙妮
汽车,0.728856856100549,太阳能
科技,0.8677617494748215,vertu
其他,0.760370953500323,姚尚
娱乐,0.6537716907544308,天宇
房产,0.5899887050504034,房产税
娱乐,0.43377786495851817,杨幂
其他,0.3102677361494414,水法
科技,0.6996511835859224,滴滴
娱乐,0.34405890209724027,哈娜
其他,0.5737084485166041,试点
科技,0.5221846698474792,品牌
汽车,0.7002685154248639,李彦宏
科技,0.5455371968131738,瑞丽
其他,0.673640897014905,搜救
娱乐,0.47024243568580776,节日快乐
房产,0.48912250704781446,提案
汽车,0.5336416946645224,净胜球
其他,0.7234479179888371,集成电路
科技,0.3890827273128592,视频
体育,0.41433626315635064,刘翔
娱乐,0.5302666361323648,潘金莲
体育,0.5142498237478218,皇马
汽车,0.5910205545109619,大众
财经,0.5255327498759801,残疾人
汽车,0.6882597407996136,蓝鸟
其他,0.5696972290894362,ppmoney
娱乐,0.39923531132316725,张玮
房产,0.6813500005156377,预售
财经,0.7012772312060439,中介
财经,0.650166210298224,保障性
房产,0.5445444687774489,缴存
体育,0.776790707227127,德林
财经,0.4084277537480656,利比亚
房产,0.410748255736552,维修
体育,0.584986693299872,瑞斯
其他,0.3810816518930449,创业板
娱乐,0.6598434376117815,红歌
房产,0.4223481626133701,房产税
财经,0.4193353115634737,动手
汽车,0.47209445005729966,奔腾
房产,0.3996959351291344,鄂尔多斯
娱乐,0.6405234085570207,suede
财经,0.5290760646795121,白酒
娱乐,0.3139886276471473,谢霆锋
体育,0.3195178025422539,小组
汽车,0.29279925429093934,福特
科技,0.40654063866511836,网吧
汽车,0.3509232839418525,空调
其他,0.3702610468944162,佳音
娱乐,0.5760183412496956,音乐节
娱乐,0.48865286016199755,['23301']
体育,0.5679799065893779,那不勒斯
其他,0.43171523204461315,福州
科技,0.4501030437883691,宜人
汽车,0.34192020166272835,撼路者
娱乐,0.4994054581566292,耍帅
体育,0.6507916068615406,李霄鹏
其他,0.4486740542013389,郑某
科技,0.35516772933461965,盛大
汽车,0.2740035307430735,a60
汽车,0.4895146001152756,gt
其他,0.4890565633223768,刘某
娱乐,0.5455012279744003,退伍
汽车,0.6442067895980166,临牌
房产,0.5590407615666799,罗湖
娱乐,0.7236033927153617,皮克斯
科技,0.49065103927244375,集成电路
财经,0.48844315810654126,中联
科技,0.5194083934036793,经费
财经,0.6081572746134899,用电
科技,0.3309116650819408,德国
房产,0.44155720411982197,号线
其他,0.27188739718910954,天气
体育,0.6106808218381571,维罗纳
房产,0.6609782685531121,从化
财经,0.5037606110923125,票价
财经,0.4246178832931819,剧本
娱乐,0.5819461963852958,蓝精灵
体育,0.393680954162122,8226
其他,0.5413641672164852,亿元
财经,0.825336120992268,牧区
娱乐,0.2869182017337997,['多雷']
体育,0.5058713400126821,射手榜
其他,0.43159608310947173,李辉
体育,0.272950207985917,比赛
房产,0.3188970151693776,机场
财经,0.6024076646558123,罗姆尼
其他,0.42209348966182075,商铺
科技,0.49975381091990667,ignitionone
财经,0.5541469046321545,多云
体育,0.5683902864816259,亚洲
财经,0.26498885577993425,房地产
汽车,0.40481389284131475,tta
科技,0.4789862602260709,有机玻璃
财经,0.507946795588732,糯米
房产,0.43370719972640753,增城
其他,0.3241939704614001,今晨
房产,0.3754164422946087,金迪
娱乐,0.6078433708649343,齐千郡
体育,0.41350881758325153,贝尼特
其他,0.4651783406914688,蔡红
科技,0.6977991595037246,乐视
汽车,0.5200159947943435,北汽
汽车,0.3559952900529691,大众
科技,0.3069000292652644,屏幕
娱乐,0.38921180145138473,水浒传
汽车,0.7119299154144382,电动汽车
科技,0.6148363256459474,书店
娱乐,0.36898229504414565,选手
房产,0.3263294078471493,成交
娱乐,0.5245313672379972,电影
体育,0.6561576480317048,鹈鹕
其他,0.432079635989459,洪秀柱
科技,0.42155477529412283,iphone6s
汽车,0.4297978673467183,blue
其他,0.40157152871869306,外迁
其他,0.4298768254149494,黄蜂
房产,0.42681818579979824,定居
科技,0.40907457961381477,辐射
财经,0.329858153237425,原油期货
财经,0.268425725502495,欧元区
娱乐,0.6392975726912542,黄夕倍
房产,0.7744509669725353,陈一冰
汽车,0.43846723184522896,防冻液
房产,0.5155868205656278,楼价
娱乐,0.4700700118945901,['怀恩']
体育,0.4838267068425926,闵鹿蕾
其他,0.4670036902114202,钟闻
体育,0.6177250776324213,王鹏
房产,0.5491797455904235,国八条
财经,0.32444650016897236,cpi
体育,0.53160168488975,费迪南德
房产,0.6030484008621092,租房
财经,0.5079597627054876,评级
房产,0.49978554401300795,二手房
房产,0.5156612028446357,房地产
娱乐,0.5138695894899777,李嫣
体育,0.5009348418976736,睢冉
其他,0.3655763911927805,健濠
其他,0.3406995211126415,投资部
房产,0.6616854643884097,督察
科技,0.6217070557428853,新浪
财经,0.36994766261568096,房地产
体育,0.7266777344915704,科斯塔
科技,0.33869280206456587,相对论
科技,0.6197892097923207,大疆
其他,0.33926496912320464,林洪
其他,0.45702838956677555,法院
科技,0.402397331578107,照片
汽车,0.6187187701100731,思铂
汽车,0.5087257080362598,召回
科技,0.6026486312838524,印度
其他,0.3714887142547488,雅姿
体育,0.3850015674160113,勇士
娱乐,0.572998877195165,张柏芝
房产,0.5315956627693798,用地
汽车,0.3485810686593783,万升
娱乐,0.40069415337842246,赵岩松
科技,0.43542587650807024,android
其他,0.3606287483031612,申请人
体育,0.5425483006936271,鲁能
娱乐,0.5082317483506773,票房
房产,0.5278606901728211,保障
其他,0.351279449332928,天使
科技,0.49222863501073943,法拉第
汽车,0.5108636806209649,老三
汽车,0.5498093852314687,斯巴鲁
体育,0.6307103099423588,科比
娱乐,0.4895833895433747,徐帆
体育,0.6212309148398506,足球
科技,0.5366597160786316,细胞
其他,0.3726670028590311,北漂
财经,0.6560976615188324,再生
房产,0.5203294822400568,广珠
体育,0.5455303110124495,克劳福德
其他,0.8053145804249832,陆华
体育,0.5279883682240722,车手
娱乐,0.26496977895610935,婚内
房产,0.5434341803708151,审计
财经,0.42792142439835795,股市
其他,0.6532420406760883,omfga
体育,0.3042303452715556,分钟
娱乐,0.5161167549909612,黄兴
房产,0.3168162585978907,嘉宾
财经,0.3591480721867783,收报
体育,0.6246255115326119,连胜
财经,0.6026480361782176,气站
房产,0.7699933080267329,公积金
体育,0.3182469873317129,健身
汽车,0.6093837911578078,k5
体育,0.407014948970308,本期
娱乐,0.5801939384860348,吴中
汽车,0.3894431892832308,nsx
财经,0.6285449495296309,高铁
娱乐,0.3463673464938706,朵朵
房产,0.2545052293306819,['假日酒店']
汽车,0.5296366567412942,a4l
娱乐,0.3438522353126463,基默
房产,0.3695800409722027,裂缝
汽车,0.30989007125108226,创客
财经,0.7022941807361547,快递
汽车,0.273391653254416,宝马
体育,0.3049412205901993,连胜
科技,0.6737219527864239,创业
娱乐,0.38806549006308505,花生
娱乐,0.21604110161139986,订票
房产,0.32322958324402373,推新
其他,0.4410942873514516,豪雅
体育,0.6245220784385581,00
体育,0.4544924084419494,切尔西
房产,0.618617661856189,建筑
财经,0.35616718039231926,运动员
汽车,0.5208080063647466,传祺
体育,0.35117093244083014,中国奥委会
房产,0.3371613758302305,海珠区
财经,0.5141361137892323,美联储
娱乐,0.8272755010358197,李雨儿
财经,0.39589502254064335,nymex
娱乐,0.5647347690499873,杨幂
房产,0.3698483378414638,豪宅
其他,0.4144764373792012,肌肤
体育,0.6826959846130894,科比
其他,0.6598797496623819,阿列克谢耶维奇
体育,0.5611516717509705,库里
科技,0.6278757287193328,调解
汽车,0.6680058352845164,高德
体育,0.7502161248821694,刘晓宇
财经,0.4103329919408746,电子仪器
娱乐,0.6788389537402233,范玮琪
房产,0.6074054498154998,温州
其他,0.4405636849313974,女人
体育,0.48819334571833306,科比
科技,0.5765648627013695,360
汽车,0.2817290360321711,cx
汽车,0.5280243877847101,福特
科技,0.5710823871032531,8205
其他,0.4622697608041012,婚姻
汽车,0.4365091427431379,排放
科技,0.4574520472173071,手表
其他,0.3649746004561006,李青东
娱乐,0.23690866674099223,豪杰
房产,0.34713589812631584,购房
其他,0.5521217742393428,污染
体育,0.40746501583604117,巴萨
科技,0.3486104570880114,weidong
汽车,0.3793981268693144,召回
体育,0.4391180691464589,足球
科技,0.4378453447852433,联盟
体育,0.4884502685504406,刘翔
其他,0.2800582639928175,密西西比州
其他,0.3321263046101142,彩妆
汽车,0.3745990943659492,大雾
科技,0.428984789748902,网址
房产,0.6827863404101603,萝岗
财经,0.405771441730564,组合
房产,0.2848813569763105,金九银
体育,0.8499537047546216,彩票
体育,0.6337110455070507,男篮
其他,0.3189824148001903,['13969']
房产,0.40908827002924764,回迁房
娱乐,0.499749532441779,吕一
体育,0.39213983771938543,巴萨
其他,0.7327451465637754,刘亚仁
房产,0.4526430689823851,房地产
娱乐,0.46652378347527373,['2000q']
其他,0.4642319292954861,剪纸
财经,0.3092486494385279,二手房
科技,0.567354572551189,动漫
房产,0.3260292773751447,金融城
体育,0.8499537047546216,彩票
财经,0.5262203691776789,黄金价格
汽车,0.3441123809084126,国产
房产,0.46047020602624616,选房
娱乐,0.4393899380988072,青青
科技,0.6381965567255581,爱奇艺
房产,0.3794996798517969,刘翔
财经,0.282297386038491,黄金
娱乐,0.43244036428715843,王晰
科技,0.3939553972359862,同程
汽车,0.39246507959566695,威朗
汽车,0.6598347963112482,反垄断
科技,0.5495727473459192,android
体育,0.36120180353866155,贵阳
其他,0.45158595272213536,新年
房产,0.4103983822711294,租赁
娱乐,0.4788907742702914,褚颖颖
汽车,0.6106744573330378,电池
科技,0.6814018869010108,ios
房产,0.4697327673452083,13217
体育,0.5971019694807105,科比
其他,0.3663102144901614,校正
房产,0.4821460501061212,房价
娱乐,0.6005336377924076,邢佳栋
娱乐,0.5559598071388626,李湘
财经,0.3760838671582587,协商
科技,0.5803310578361293,twitter
汽车,0.5184854865100263,车神
财经,0.29070144997093217,合约
科技,0.6089137249184811,s5
其他,0.5241586701101234,景业
财经,0.6806441898431961,南美国家
其他,0.41810572711195754,金隆路
体育,0.7365926087075331,奥多姆
财经,0.337144333113607,电视机
科技,0.6840300507406337,流量
科技,0.25940202460959155,['德文郡']
体育,0.5259762426607314,穆雷
其他,0.4111401856195337,米歇尔
科技,0.7991736852346749,李一
娱乐,0.5428579474777673,郑秀文
财经,0.3633824459077785,文化
其他,0.41188333024234236,德州市
财经,0.36263793922156196,骚乱
房产,0.45535342094118025,富力
体育,0.36942673039072027,广汇
财经,0.5037606110923125,票价
房产,0.38099810921591265,买方
体育,0.5121811993060871,奥巴
体育,0.5955058739948863,太极拳
其他,0.6912231852745774,中港
娱乐,0.47155166586183517,整容
财经,0.6572614620656019,普查
其他,0.769598641254774,专车
财经,0.6058829861976204,食品
科技,0.4355249284852603,美团
房产,0.49528304338981866,村民
娱乐,0.7503736925954091,曹云金
房产,0.2830348531539802,房地产
财经,0.32952315642567176,大学生
汽车,0.34352962973715323,斯柯达
财经,0.6081572746134899,用电
